user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,ROI,month,hour,channel
359,2025-03-23 17:59:00 UTC,Mobile,UK,45-54,Male,A5409,Video,Automotive,Travel Lovers,0.1138593196,0.0494,Ignored,49,1.08,0.52,2025-03,17,Paid Social
914,2025-09-01 17:53:00 UTC,Desktop,Canada,18-24,Male,A4447,Video,Health,Travel Lovers,0.01434955713,0.019,Shared,49,1.04,0.03,2025-09,17,Paid Social
164,2025-12-03 17:16:00 UTC,Desktop,UK,18-24,Female,A1177,Video,Health,Family Oriented,0.01059684987,0.017,Ignored,23,0.79,0.02,2025-12,17,Paid Social
265,2025-08-16 17:02:00 UTC,Mobile,Canada,45-54,Male,A2840,Video,Automotive,Young Adults,0.02882993786,0.0519,Liked,58,0.53,0.28,2025-08,17,Paid Social
917,2025-12-13 17:45:00 UTC,Tablet,India,18-24,Female,A8488,Video,Electronics,Travel Lovers,0.035997429,0.0279,Commented,34,1.33,0.08,2025-12,17,Paid Social
951,2025-03-20 17:36:00 UTC,Mobile,Canada,25-34,Male,A1250,Video,Fashion,Young Adults,0.1457968891,0.0439,Shared,57,1.37,0.47,2025-03,17,Paid Social
725,2025-03-13 17:50:00 UTC,Desktop,Canada,18-24,Female,A4513,Video,Travel,Travel Lovers,0.1323133395,0.0616,Shared,58,0.41,1.99,2025-03,17,Paid Social
914,2025-10-10 18:04:00 UTC,Mobile,Germany,45-54,Female,A5729,Image,Health,Travel Lovers,0.1329364739,0.1452,Commented,43,0.25,7.72,2025-10,18,Programmatic Display
174,2025-02-26 18:19:00 UTC,Desktop,Germany,25-34,Female,A1646,Image,Automotive,Young Adults,0.05559082,0.0321,Liked,16,1.34,0.13,2025-02,18,Programmatic Display
568,2025-08-30 18:22:00 UTC,Tablet,USA,18-24,Female,A5208,Image,Automotive,Family Oriented,0.057396884,0.0153,Liked,13,0.26,0.34,2025-08,18,Programmatic Display
463,2025-10-23 18:13:00 UTC,Desktop,Germany,25-34,Male,A1754,Image,Health,Travel Lovers,0.07384753,0.0157,Shared,43,0.56,0.21,2025-10,18,Programmatic Display
807,2025-02-17 18:19:00 UTC,Tablet,USA,45-54,Female,A6864,Image,Automotive,Travel Lovers,0.1200757865,0.1073,Ignored,37,0.66,1.95,2025-02,18,Programmatic Display
438,2025-08-28 18:26:00 UTC,Tablet,USA,35-44,Female,A1213,Image,Automotive,Tech Enthusiasts,0.01358537256,0.1043,Shared,40,0.2,0.71,2025-08,18,Programmatic Display
715,2025-05-19 18:06:00 UTC,Desktop,UK,45-54,Female,A7260,Image,Travel,Travel Lovers,0.04440980751,0.1025,Liked,38,0.98,0.46,2025-05,18,Programmatic Display
315,2025-06-06 18:29:00 UTC,Desktop,Germany,18-24,Female,A2642,Image,Electronics,Fitness Lovers,0.098293463,0.1325,Shared,49,1.43,0.91,2025-06,18,Programmatic Display
785,2025-01-23 18:52:00 UTC,Desktop,India,45-54,Female,A2958,Image,Travel,Family Oriented,0.050507602,0.1459,Commented,47,1.43,0.52,2025-01,18,Programmatic Display
587,2025-12-10 18:36:00 UTC,Tablet,India,25-34,Female,A7206,Image,Fashion,Travel Lovers,0.02423939032,0.1067,Commented,20,0.51,0.51,2025-12,18,Programmatic Display
327,2025-12-23 18:58:00 UTC,Desktop,Germany,55+,Male,A7148,Image,Automotive,Travel Lovers,0.1129050471,0.1068,Ignored,45,0.55,2.19,2025-12,18,Programmatic Display
969,2025-05-15 18:31:00 UTC,Tablet,India,18-24,Female,A3488,Image,Fashion,Travel Lovers,0.041329932,0.0399,Commented,48,1.24,0.13,2025-05,18,Programmatic Display
892,2025-11-20 18:20:00 UTC,Mobile,USA,25-34,Male,A6016,Image,Fashion,Tech Enthusiasts,0.034667918,0.1108,Ignored,23,1.18,0.33,2025-11,18,Programmatic Display
553,2025-05-11 18:32:00 UTC,Mobile,UK,18-24,Male,A6620,Text,Automotive,Tech Enthusiasts,0.1076230582,0.1411,Shared,20,0.87,1.75,2025-05,18,Paid Search
369,2025-01-19 18:18:00 UTC,Mobile,India,35-44,Female,A4703,Text,Travel,Young Adults,0.084489972,0.0378,Liked,59,1.01,0.32,2025-01,18,Paid Search
436,2025-06-26 18:45:00 UTC,Desktop,USA,35-44,Male,A5205,Text,Health,Tech Enthusiasts,0.064911673,0.1382,Shared,44,0.92,0.98,2025-06,18,Paid Search
538,2025-12-12 18:39:00 UTC,Desktop,Canada,25-34,Male,A9817,Text,Travel,Tech Enthusiasts,0.069108619,0.0482,Liked,36,0.47,0.71,2025-12,18,Paid Search
843,2025-03-15 18:16:00 UTC,Mobile,USA,35-44,Male,A3147,Text,Health,Fitness Lovers,0.074916272,0.0273,Shared,19,0.48,0.43,2025-03,18,Paid Search
608,2025-10-31 18:59:00 UTC,Mobile,Germany,25-34,Female,A8597,Text,Health,Tech Enthusiasts,0.074659541,0.0773,Liked,35,0.85,0.68,2025-10,18,Paid Search
330,2025-06-26 18:21:00 UTC,Mobile,India,55+,Male,A1544,Text,Automotive,Young Adults,0.086859397,0.107,Commented,36,0.54,1.72,2025-06,18,Paid Search
844,2025-05-06 18:27:00 UTC,Tablet,UK,55+,Female,A7564,Text,Fashion,Fitness Lovers,0.02624996691,0.0491,Shared,13,1.11,0.12,2025-05,18,Paid Search
845,2025-03-06 18:52:00 UTC,Desktop,Germany,45-54,Male,A8380,Text,Travel,Young Adults,0.02839347315,0.143,Liked,53,0.67,0.61,2025-03,18,Paid Search
647,2025-03-23 18:12:00 UTC,Mobile,Germany,55+,Male,A4668,Text,Fashion,Tech Enthusiasts,0.03035431167,0.0889,Ignored,46,1.22,0.22,2025-03,18,Paid Search
720,2025-07-18 18:19:00 UTC,Tablet,UK,25-34,Female,A6244,Text,Travel,Family Oriented,0.0143641231,0.1493,Commented,34,0.47,0.46,2025-07,18,Paid Search
850,2025-08-02 18:19:00 UTC,Tablet,India,55+,Female,A9861,Text,Travel,Fitness Lovers,0.1388689191,0.1325,Liked,42,1.28,1.44,2025-08,18,Paid Search
938,2025-06-17 18:34:00 UTC,Mobile,Canada,45-54,Female,A9833,Text,Health,Fitness Lovers,0.04863188888,0.0849,Shared,51,1,0.41,2025-06,18,Paid Search
268,2025-08-05 18:16:00 UTC,Desktop,UK,18-24,Female,A1680,Text,Health,Fitness Lovers,0.055732597,0.0853,Ignored,12,0.57,0.83,2025-08,18,Paid Search
910,2025-12-25 18:19:00 UTC,Desktop,USA,55+,Male,A9235,Text,Electronics,Young Adults,0.090403483,0.1314,Shared,14,0.45,2.64,2025-12,18,Paid Search
276,2025-07-25 18:38:00 UTC,Mobile,UK,25-34,Female,A1240,Video,Automotive,Travel Lovers,0.02376503422,0.1241,Liked,25,0.96,0.31,2025-07,18,Paid Social
899,2025-11-17 18:49:00 UTC,Tablet,USA,25-34,Male,A2598,Video,Fashion,Fitness Lovers,0.01663550938,0.0357,Commented,41,0.83,0.07,2025-11,18,Paid Social
161,2025-03-17 18:54:00 UTC,Mobile,India,35-44,Female,A6110,Video,Electronics,Fitness Lovers,0.1360454398,0.0867,Shared,52,0.85,1.39,2025-03,18,Paid Social
742,2025-08-16 18:49:00 UTC,Desktop,Germany,35-44,Male,A6747,Video,Automotive,Young Adults,0.03427179327,0.0849,Liked,40,1.48,0.2,2025-08,18,Paid Social
254,2025-02-15 18:39:00 UTC,Desktop,India,25-34,Female,A6105,Video,Automotive,Travel Lovers,0.050570002,0.0366,Shared,49,0.93,0.2,2025-02,18,Paid Social
306,2025-11-12 18:37:00 UTC,Desktop,Germany,45-54,Male,A5699,Video,Automotive,Young Adults,0.047431879,0.0223,Ignored,19,0.49,0.22,2025-11,18,Paid Social
500,2025-05-05 18:50:00 UTC,Mobile,Germany,35-44,Female,A5709,Video,Fashion,Travel Lovers,0.1487598254,0.1217,Liked,54,1.04,1.74,2025-05,18,Paid Social
763,2025-04-28 18:17:00 UTC,Tablet,USA,55+,Female,A3416,Video,Fashion,Family Oriented,0.03896363667,0.1094,Liked,35,1.47,0.29,2025-04,18,Paid Social
632,2025-03-20 18:45:00 UTC,Mobile,India,35-44,Male,A7560,Video,Health,Family Oriented,0.1298945546,0.1323,Ignored,42,1.06,1.62,2025-03,18,Paid Social
528,2025-01-25 18:43:00 UTC,Desktop,USA,45-54,Female,A3623,Video,Travel,Travel Lovers,0.01232287758,0.0567,Liked,51,0.61,0.11,2025-01,18,Paid Social
330,2025-11-29 19:41:00 UTC,Mobile,India,18-24,Male,A4395,Image,Health,Young Adults,0.1122315593,0.0438,Liked,55,0.36,1.37,2025-11,19,Programmatic Display
207,2025-11-04 19:35:00 UTC,Mobile,USA,18-24,Male,A3800,Image,Fashion,Tech Enthusiasts,0.05625778475,0.0709,Shared,20,0.87,0.46,2025-11,19,Programmatic Display
516,2025-04-08 19:56:00 UTC,Tablet,Germany,35-44,Male,A4632,Image,Automotive,Family Oriented,0.1383007731,0.1368,Commented,28,1.41,1.34,2025-04,19,Programmatic Display
134,2025-12-01 19:19:00 UTC,Desktop,India,55+,Female,A9460,Image,Travel,Family Oriented,0.1165279761,0.0373,Ignored,20,0.41,1.06,2025-12,19,Programmatic Display
859,2025-08-16 19:48:00 UTC,Mobile,Canada,25-34,Female,A9445,Image,Health,Travel Lovers,0.064437756,0.1448,Shared,29,1.18,0.79,2025-08,19,Programmatic Display
209,2025-10-11 19:16:00 UTC,Mobile,UK,35-44,Female,A4295,Image,Travel,Tech Enthusiasts,0.1397113575,0.1394,Liked,25,0.65,3,2025-10,19,Programmatic Display
293,2025-02-11 19:26:00 UTC,Mobile,USA,45-54,Male,A7387,Image,Health,Young Adults,0.081789321,0.073,Shared,46,0.67,0.89,2025-02,19,Programmatic Display
589,2025-07-05 19:08:00 UTC,Tablet,India,35-44,Male,A7093,Image,Travel,Young Adults,0.06480276,0.1174,Liked,56,1.15,0.66,2025-07,19,Programmatic Display
763,2025-05-31 19:34:00 UTC,Desktop,India,25-34,Male,A6884,Image,Travel,Tech Enthusiasts,0.1224808417,0.0635,Shared,22,1.45,0.54,2025-05,19,Programmatic Display
695,2025-06-06 19:30:00 UTC,Tablet,UK,55+,Female,A5718,Image,Fashion,Tech Enthusiasts,0.021450772,0.0997,Shared,60,1.15,0.19,2025-06,19,Programmatic Display
832,2025-12-01 19:17:00 UTC,Mobile,Germany,45-54,Female,A6389,Text,Fashion,Young Adults,0.018491933,0.0433,Shared,13,0.53,0.15,2025-12,19,Paid Search
719,2025-07-11 19:15:00 UTC,Desktop,UK,18-24,Female,A8920,Text,Electronics,Tech Enthusiasts,0.074416299,0.1287,Commented,29,0.86,1.11,2025-07,19,Paid Search
267,2025-10-14 19:40:00 UTC,Desktop,Canada,35-44,Female,A8446,Text,Fashion,Tech Enthusiasts,0.057379389,0.1084,Commented,43,0.36,1.73,2025-10,19,Paid Search
440,2025-01-21 19:03:00 UTC,Mobile,USA,25-34,Male,A3975,Text,Automotive,Fitness Lovers,0.099607927,0.1086,Shared,57,0.2,5.41,2025-01,19,Paid Search
598,2025-08-10 19:55:00 UTC,Tablet,USA,18-24,Female,A6220,Text,Electronics,Fitness Lovers,0.079603068,0.127,Ignored,40,1.4,0.72,2025-08,19,Paid Search
932,2025-12-11 19:33:00 UTC,Mobile,Canada,35-44,Female,A9364,Text,Automotive,Fitness Lovers,0.040134961,0.1446,Shared,24,0.17,3.41,2025-12,19,Paid Search
283,2025-07-05 19:03:00 UTC,Tablet,UK,45-54,Female,A1728,Text,Electronics,Tech Enthusiasts,0.1235677834,0.0555,Commented,42,1.28,0.54,2025-07,19,Paid Search
199,2025-05-10 19:05:00 UTC,Mobile,UK,55+,Female,A8322,Text,Health,Family Oriented,0.02714271447,0.1441,Ignored,37,0.14,2.79,2025-05,19,Paid Search
412,2025-02-22 19:27:00 UTC,Desktop,UK,35-44,Male,A3026,Text,Travel,Family Oriented,0.067981703,0.0607,Liked,42,0.98,0.42,2025-02,19,Paid Search
277,2025-07-12 19:06:00 UTC,Desktop,USA,25-34,Male,A5592,Text,Health,Fitness Lovers,0.0272257096,0.0846,Commented,21,0.61,0.38,2025-07,19,Paid Search
278,2025-04-27 19:49:00 UTC,Mobile,USA,18-24,Female,A1168,Text,Travel,Tech Enthusiasts,0.1373302218,0.0197,Liked,29,0.89,0.3,2025-04,19,Paid Search
901,2025-10-18 19:06:00 UTC,Mobile,Canada,25-34,Male,A9033,Text,Fashion,Fitness Lovers,0.1212021145,0.1126,Ignored,30,1.08,1.26,2025-10,19,Paid Search
120,2025-03-25 19:16:00 UTC,Desktop,India,55+,Female,A2981,Video,Electronics,Family Oriented,0.1161038268,0.0893,Shared,16,0.36,2.88,2025-03,19,Paid Social
438,2025-02-13 19:59:00 UTC,Desktop,India,35-44,Male,A8349,Video,Fashion,Family Oriented,0.149542617,0.1033,Liked,47,1.22,1.27,2025-02,19,Paid Social
856,2025-11-29 19:07:00 UTC,Desktop,Germany,35-44,Female,A5651,Video,Travel,Travel Lovers,0.1448841286,0.0683,Ignored,34,1.15,0.86,2025-11,19,Paid Social
516,2025-09-02 19:46:00 UTC,Mobile,USA,55+,Male,A6698,Video,Automotive,Tech Enthusiasts,0.075551993,0.0707,Ignored,24,0.29,1.84,2025-09,19,Paid Social
320,2025-02-01 19:23:00 UTC,Desktop,USA,35-44,Female,A3832,Video,Health,Family Oriented,0.091115517,0.0113,Liked,17,0.53,0.19,2025-02,19,Paid Social
422,2025-10-22 19:24:00 UTC,Tablet,India,55+,Female,A1858,Video,Fashion,Young Adults,0.1162357753,0.1262,Commented,23,1.18,1.24,2025-10,19,Paid Social
678,2025-12-14 19:17:00 UTC,Tablet,UK,35-44,Male,A4562,Video,Fashion,Family Oriented,0.1192168705,0.0418,Shared,51,1.17,0.43,2025-12,19,Paid Social
217,2025-03-14 19:07:00 UTC,Desktop,UK,45-54,Female,A5725,Video,Electronics,Travel Lovers,0.048622622,0.0185,Liked,46,1.28,0.07,2025-03,19,Paid Social
216,2025-09-05 19:47:00 UTC,Desktop,Germany,55+,Female,A4561,Video,Electronics,Fitness Lovers,0.037115948,0.1135,Ignored,35,0.55,0.77,2025-09,19,Paid Social
355,2025-08-19 19:43:00 UTC,Tablet,Germany,45-54,Male,A7394,Video,Travel,Travel Lovers,0.063649133,0.0446,Liked,58,0.77,0.37,2025-08,19,Paid Social
996,2025-05-09 19:27:00 UTC,Mobile,Germany,25-34,Male,A7054,Video,Health,Tech Enthusiasts,0.114900669,0.0539,Ignored,16,0.18,3.44,2025-05,19,Paid Social
764,2025-12-28 19:41:00 UTC,Mobile,India,25-34,Female,A6743,Video,Fashion,Tech Enthusiasts,0.0293842604,0.0607,Liked,46,1.3,0.14,2025-12,19,Paid Social
129,2025-05-29 19:40:00 UTC,Mobile,Canada,55+,Female,A4493,Video,Automotive,Fitness Lovers,0.1166093074,0.1248,Ignored,53,0.21,6.93,2025-05,19,Paid Social
787,2025-12-20 19:20:00 UTC,Desktop,UK,35-44,Male,A3538,Video,Automotive,Young Adults,0.070248297,0.031,Liked,30,0.89,0.24,2025-12,19,Paid Social
508,2025-03-31 19:02:00 UTC,Mobile,Germany,18-24,Male,A8390,Video,Fashion,Family Oriented,0.071644331,0.1036,Commented,53,0.94,0.79,2025-03,19,Paid Social
938,2025-04-15 20:38:00 UTC,Tablet,Canada,18-24,Male,A1417,Image,Travel,Tech Enthusiasts,0.062389609,0.1227,Liked,47,1.27,0.6,2025-04,20,Programmatic Display
142,2025-09-01 20:00:00 UTC,Tablet,UK,45-54,Female,A8944,Image,Fashion,Young Adults,0.1153460447,0.076,Commented,23,0.42,2.09,2025-09,20,Programmatic Display
995,2025-03-16 20:01:00 UTC,Mobile,India,18-24,Female,A8156,Image,Health,Tech Enthusiasts,0.1179085212,0.0678,Commented,20,0.1,7.99,2025-03,20,Programmatic Display
639,2025-12-15 20:59:00 UTC,Mobile,India,45-54,Male,A4631,Image,Fashion,Fitness Lovers,0.081533302,0.062,Liked,54,0.54,0.94,2025-12,20,Programmatic Display
370,2025-03-05 20:17:00 UTC,Desktop,India,45-54,Female,A8471,Image,Fashion,Tech Enthusiasts,0.126441763,0.1224,Ignored,58,0.75,2.06,2025-03,20,Programmatic Display
340,2025-01-04 20:24:00 UTC,Mobile,Germany,35-44,Male,A4678,Image,Electronics,Travel Lovers,0.076197343,0.0238,Liked,30,1.33,0.14,2025-01,20,Programmatic Display
224,2025-01-07 20:49:00 UTC,Mobile,India,45-54,Female,A8988,Image,Health,Tech Enthusiasts,0.1016101248,0.1333,Liked,30,0.71,1.91,2025-01,20,Programmatic Display
810,2025-11-13 20:51:00 UTC,Mobile,UK,45-54,Female,A4700,Image,Electronics,Travel Lovers,0.146405477,0.0667,Commented,47,0.97,1.01,2025-11,20,Programmatic Display
763,2025-08-21 20:50:00 UTC,Tablet,India,55+,Female,A2797,Image,Health,Fitness Lovers,0.041510042,0.0151,Ignored,13,1.22,0.05,2025-08,20,Programmatic Display
478,2025-08-26 20:42:00 UTC,Tablet,Germany,35-44,Female,A1604,Image,Automotive,Fitness Lovers,0.116021311,0.0375,Liked,40,0.88,0.49,2025-08,20,Programmatic Display
876,2025-07-30 20:43:00 UTC,Desktop,Germany,35-44,Male,A7723,Image,Travel,Travel Lovers,0.098755691,0.0277,Commented,37,0.3,0.91,2025-07,20,Programmatic Display
498,2025-01-03 20:28:00 UTC,Tablet,Germany,35-44,Male,A1300,Image,Electronics,Fitness Lovers,0.1350523254,0.109,Liked,22,1.25,1.18,2025-01,20,Programmatic Display
754,2025-11-24 20:58:00 UTC,Desktop,India,25-34,Female,A9933,Image,Travel,Family Oriented,0.070030327,0.087,Liked,50,0.62,0.98,2025-11,20,Programmatic Display
670,2025-04-30 20:31:00 UTC,Desktop,Canada,45-54,Female,A8508,Image,Automotive,Tech Enthusiasts,0.1153557153,0.106,Commented,46,1.33,0.92,2025-04,20,Programmatic Display
458,2025-12-11 20:03:00 UTC,Tablet,Canada,45-54,Male,A7949,Image,Automotive,Tech Enthusiasts,0.1016180957,0.1303,Liked,49,0.76,1.74,2025-12,20,Programmatic Display
593,2025-11-07 20:04:00 UTC,Mobile,India,35-44,Male,A8852,Image,Fashion,Fitness Lovers,0.1346895879,0.053,Commented,38,0.65,1.1,2025-11,20,Programmatic Display
172,2025-06-27 20:37:00 UTC,Mobile,Germany,25-34,Male,A5966,Image,Electronics,Family Oriented,0.1273294163,0.1103,Ignored,45,0.84,1.67,2025-06,20,Programmatic Display
542,2025-10-02 20:22:00 UTC,Mobile,Germany,45-54,Female,A3251,Text,Travel,Young Adults,0.1266151031,0.0218,Shared,37,0.53,0.52,2025-10,20,Paid Search
176,2025-04-26 20:36:00 UTC,Tablet,India,25-34,Male,A4347,Text,Travel,Fitness Lovers,0.1426631708,0.14,Liked,57,1.15,1.74,2025-04,20,Paid Search
260,2025-10-28 20:50:00 UTC,Desktop,Canada,35-44,Male,A5128,Text,Travel,Travel Lovers,0.051068578,0.052,Ignored,16,1.46,0.18,2025-10,20,Paid Search
846,2025-12-08 20:13:00 UTC,Mobile,USA,35-44,Male,A1131,Text,Automotive,Fitness Lovers,0.02022832353,0.0396,Ignored,50,1.5,0.05,2025-12,20,Paid Search
813,2025-12-25 20:34:00 UTC,Mobile,Canada,25-34,Male,A7215,Text,Travel,Family Oriented,0.1397288802,0.0224,Shared,16,1.17,0.27,2025-12,20,Paid Search
882,2025-02-12 20:04:00 UTC,Mobile,Canada,35-44,Male,A5902,Text,Health,Family Oriented,0.04148232,0.1311,Liked,41,0.79,0.69,2025-02,20,Paid Search
927,2025-02-01 20:29:00 UTC,Mobile,India,25-34,Male,A2258,Text,Electronics,Tech Enthusiasts,0.046104259,0.0131,Commented,43,1.13,0.05,2025-02,20,Paid Search
503,2025-06-29 20:19:00 UTC,Desktop,USA,25-34,Female,A7892,Text,Health,Travel Lovers,0.010587082,0.131,Ignored,13,0.98,0.14,2025-06,20,Paid Search
652,2025-03-18 20:55:00 UTC,Desktop,India,45-54,Female,A1448,Text,Automotive,Fitness Lovers,0.097815648,0.1349,Liked,40,1.41,0.94,2025-03,20,Paid Search
151,2025-10-30 20:40:00 UTC,Desktop,USA,18-24,Male,A4821,Text,Health,Young Adults,0.1246481054,0.0841,Ignored,17,1.19,0.88,2025-10,20,Paid Search
199,2025-10-17 20:44:00 UTC,Mobile,USA,45-54,Female,A4628,Text,Electronics,Travel Lovers,0.032280048,0.1286,Ignored,47,1.05,0.4,2025-10,20,Paid Search
131,2025-08-05 20:07:00 UTC,Tablet,UK,45-54,Male,A7646,Text,Travel,Travel Lovers,0.1493842772,0.0401,Ignored,56,0.45,1.33,2025-08,20,Paid Search
113,2025-08-20 20:47:00 UTC,Mobile,USA,45-54,Female,A6234,Text,Electronics,Travel Lovers,0.096180757,0.1278,Liked,36,1.12,1.1,2025-08,20,Paid Search
744,2025-10-06 20:39:00 UTC,Tablet,India,18-24,Female,A1891,Text,Travel,Fitness Lovers,0.1303662483,0.0271,Shared,49,0.35,1.01,2025-10,20,Paid Search
579,2025-12-02 20:24:00 UTC,Mobile,India,55+,Female,A4585,Text,Health,Fitness Lovers,0.084309899,0.059,Ignored,54,1.1,0.45,2025-12,20,Paid Search
185,2025-08-01 20:45:00 UTC,Desktop,India,25-34,Female,A9451,Text,Automotive,Young Adults,0.05921916055,0.067,Liked,41,0.44,0.9,2025-08,20,Paid Search
480,2025-03-14 20:32:00 UTC,Tablet,Germany,35-44,Male,A9560,Text,Fashion,Young Adults,0.1434258869,0.1401,Ignored,51,0.25,8.04,2025-03,20,Paid Search
346,2025-03-19 20:29:00 UTC,Desktop,UK,25-34,Male,A1029,Video,Fashion,Fitness Lovers,0.07779197,0.018,Ignored,29,1.41,0.1,2025-03,20,Paid Social
346,2025-01-12 20:57:00 UTC,Desktop,USA,55+,Female,A4409,Video,Automotive,Family Oriented,0.1210640747,0.0538,Ignored,45,1.24,0.53,2025-01,20,Paid Social
217,2025-11-05 20:48:00 UTC,Mobile,Canada,25-34,Male,A7978,Video,Automotive,Family Oriented,0.094693611,0.0168,Ignored,26,0.52,0.31,2025-11,20,Paid Social
655,2025-02-14 20:31:00 UTC,Mobile,USA,45-54,Male,A3810,Video,Automotive,Young Adults,0.096615144,0.0147,Liked,28,0.29,0.49,2025-02,20,Paid Social
937,2025-04-09 20:43:00 UTC,Desktop,Canada,55+,Male,A3674,Video,Health,Tech Enthusiasts,0.0277504889,0.0123,Commented,14,0.96,0.04,2025-04,20,Paid Social
292,2025-12-14 21:29:00 UTC,Mobile,India,25-34,Female,A9976,Image,Electronics,Family Oriented,0.096798909,0.1412,Shared,32,1.15,1.19,2025-12,21,Programmatic Display
649,2025-07-19 21:03:00 UTC,Desktop,Germany,55+,Male,A4689,Image,Fashion,Fitness Lovers,0.1138626514,0.0883,Shared,18,1.41,0.71,2025-07,21,Programmatic Display
768,2025-04-28 21:22:00 UTC,Tablet,UK,18-24,Female,A7285,Image,Health,Tech Enthusiasts,0.02168222238,0.1011,Commented,43,1.1,0.2,2025-04,21,Programmatic Display
351,2025-02-19 21:45:00 UTC,Tablet,UK,25-34,Female,A1875,Image,Travel,Tech Enthusiasts,0.1029020352,0.0236,Commented,39,0.37,0.66,2025-02,21,Programmatic Display
895,2025-06-17 21:11:00 UTC,Desktop,UK,25-34,Female,A7730,Image,Health,Fitness Lovers,0.097141644,0.0598,Shared,36,1.18,0.49,2025-06,21,Programmatic Display
756,2025-09-01 21:37:00 UTC,Desktop,USA,45-54,Male,A7362,Image,Health,Family Oriented,0.073678369,0.0822,Liked,28,1.46,0.41,2025-09,21,Programmatic Display
258,2025-12-24 21:45:00 UTC,Desktop,Canada,25-34,Female,A6413,Image,Health,Tech Enthusiasts,0.065935827,0.0351,Ignored,16,1.03,0.22,2025-12,21,Programmatic Display
909,2025-11-13 21:59:00 UTC,Mobile,Canada,25-34,Female,A3665,Image,Travel,Travel Lovers,0.01667931709,0.0964,Shared,49,0.46,0.35,2025-11,21,Programmatic Display
560,2025-06-04 21:23:00 UTC,Tablet,Germany,25-34,Male,A4001,Image,Automotive,Travel Lovers,0.05972465767,0.0454,Shared,47,0.7,0.39,2025-06,21,Programmatic Display
736,2025-03-11 21:42:00 UTC,Tablet,Canada,45-54,Male,A9587,Image,Travel,Family Oriented,0.017210406,0.0723,Ignored,59,0.39,0.32,2025-03,21,Programmatic Display
222,2025-10-08 21:15:00 UTC,Tablet,Canada,18-24,Male,A1622,Image,Travel,Young Adults,0.074208575,0.065,Ignored,54,0.59,0.82,2025-10,21,Programmatic Display
600,2025-08-21 21:12:00 UTC,Desktop,UK,25-34,Male,A3203,Image,Travel,Travel Lovers,0.03636642722,0.041,Commented,36,1.24,0.12,2025-08,21,Programmatic Display
555,2025-08-01 21:54:00 UTC,Tablet,India,25-34,Male,A4767,Image,Health,Family Oriented,0.04126663181,0.0524,Ignored,45,0.32,0.68,2025-08,21,Programmatic Display
231,2025-04-18 21:21:00 UTC,Tablet,Canada,18-24,Female,A3517,Image,Travel,Young Adults,0.035772654,0.082,Shared,22,0.41,0.72,2025-04,21,Programmatic Display
530,2025-01-11 21:17:00 UTC,Desktop,USA,55+,Female,A5811,Text,Automotive,Young Adults,0.031178502,0.0859,Liked,34,1.39,0.19,2025-01,21,Paid Search
180,2025-06-09 21:30:00 UTC,Mobile,UK,25-34,Female,A7904,Text,Travel,Travel Lovers,0.1437960797,0.0947,Commented,48,1.13,1.21,2025-06,21,Paid Search
270,2025-06-25 21:07:00 UTC,Mobile,India,18-24,Male,A1479,Text,Fashion,Family Oriented,0.01777598618,0.0737,Ignored,20,1.49,0.09,2025-06,21,Paid Search
433,2025-10-04 21:05:00 UTC,Mobile,UK,55+,Female,A4234,Text,Health,Young Adults,0.038367406,0.0431,Commented,18,0.68,0.24,2025-10,21,Paid Search
264,2025-02-11 21:26:00 UTC,Tablet,USA,55+,Male,A8961,Text,Travel,Tech Enthusiasts,0.01917839573,0.0238,Commented,16,1.11,0.04,2025-02,21,Paid Search
668,2025-04-02 21:41:00 UTC,Desktop,Canada,45-54,Female,A6249,Text,Automotive,Family Oriented,0.062456374,0.0225,Ignored,25,1.38,0.1,2025-04,21,Paid Search
325,2025-07-02 21:10:00 UTC,Tablet,UK,55+,Male,A2452,Text,Electronics,Travel Lovers,0.055128952,0.1428,Ignored,53,1.18,0.67,2025-07,21,Paid Search
865,2025-07-14 21:30:00 UTC,Tablet,India,25-34,Female,A5512,Text,Travel,Family Oriented,0.063260282,0.1043,Liked,14,1.37,0.48,2025-07,21,Paid Search
941,2025-01-11 21:39:00 UTC,Tablet,USA,35-44,Female,A5193,Text,Health,Fitness Lovers,0.1057499497,0.0388,Liked,35,1.34,0.31,2025-01,21,Paid Search
532,2025-08-26 21:51:00 UTC,Desktop,UK,45-54,Female,A1602,Text,Travel,Tech Enthusiasts,0.080046637,0.0265,Ignored,12,0.91,0.23,2025-08,21,Paid Search
694,2025-03-22 21:15:00 UTC,Desktop,Canada,35-44,Male,A6843,Text,Fashion,Tech Enthusiasts,0.063152533,0.0688,Commented,48,0.74,0.59,2025-03,21,Paid Search
741,2025-06-07 21:05:00 UTC,Tablet,USA,18-24,Female,A7233,Text,Automotive,Tech Enthusiasts,0.034823866,0.067,Ignored,22,0.28,0.83,2025-06,21,Paid Search
891,2025-01-25 21:38:00 UTC,Desktop,UK,18-24,Female,A2094,Text,Fashion,Family Oriented,0.1109095962,0.0449,Commented,58,0.88,0.57,2025-01,21,Paid Search
128,2025-10-24 21:06:00 UTC,Mobile,USA,45-54,Male,A6336,Text,Electronics,Family Oriented,0.089434161,0.0617,Ignored,48,0.3,1.84,2025-10,21,Paid Search
